지역코드,시군구,법정동,지번,단지,건축년도,층,전용면적,년,월,일,보증금,월세,계약구분,계약기간,갱신요구권사용,종전계약보증금,종전계약월세
41220,평택시,지산동,767-73,(767-73),2004,6,31.15,2017,3,24,3000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2017,3,28,500,30,,,,,
41220,평택시,평택동,285-7,(285-7),2004,2,19.8,2017,3,4,300,35,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,5,59.41,2017,3,29,11000,0,,,,,
41220,평택시,청북읍 어연리,895-10,노블레지던스,2016,6,25.08,2017,3,1,300,36,,,,,
41220,평택시,서정동,48-11,주건축물제1동,2016,5,27.74,2017,4,15,6500,0,,,,,
41220,평택시,서정동,304-5,서정트인자리애1차,2017,3,31.33,2017,4,29,2000,35,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2017,4,7,2500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2017,4,28,300,28,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,12,78.55,2017,4,8,17000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,30.75,2017,4,9,300,26,,,,,
41220,평택시,합정동,970-5,대원펠리스,2015,6,84.88,2017,4,2,12000,0,,,,,
41220,평택시,합정동,975-6,트윈캐슬2,2014,6,59.72,2017,4,8,11500,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,6,25.97,2017,4,1,200,36,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2017,4,6,300,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,7,25.97,2017,4,21,300,38,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,3,28.88,2017,5,1,2000,0,,,,,
41220,평택시,서정동,304-5,서정트인자리애1차,2017,3,31.33,2017,5,2,8000,0,,,,,
41220,평택시,서정동,304-5,서정트인자리애1차,2017,3,31.33,2017,5,5,8500,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,2,25.38,2017,5,30,300,38,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,5,22.57,2017,5,15,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,22.57,2017,5,24,2500,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2017,5,31,3000,0,,,,,
41220,평택시,지산동,827-13,Y.G캐슬,2014,6,71.03,2017,5,31,1000,60,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2017,5,20,1000,35,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,4,31.62,2017,5,21,400,35,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,26.85,2017,5,4,300,38,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,34.44,2017,5,20,6000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,34.44,2017,5,23,6000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,36.71,2017,5,26,1500,40,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,2,28.4,2017,6,2,2700,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,1,28.4,2017,6,2,2600,0,,,,,
41220,평택시,지산동,850-30,(850-30),2013,6,34.95,2017,6,2,7500,0,,,,,
41220,평택시,지산동,799-1,세진빌2,2015,6,51.9,2017,6,7,10000,6,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2017,6,13,1000,30,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,3,31.31,2017,6,13,2000,35,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,31.31,2017,6,21,500,48,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,20,109.27,2017,6,6,21000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,8,45.52,2017,6,22,3000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,3,30.75,2017,6,25,300,26,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,3,84.98,2017,6,8,7000,35,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,26.85,2017,6,1,300,38,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,6,25.97,2017,6,10,200,40,,,,,
41220,평택시,포승읍 도곡리,1117-1,노블시티,2015,3,38.22,2017,6,1,6000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,34.44,2017,6,6,1000,37,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,34.44,2017,6,6,6000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,16,27.67,2017,6,6,5000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,34.44,2017,6,11,6000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,34.44,2017,6,12,2000,30,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,34.44,2017,6,14,300,40,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,27.67,2017,6,18,1500,22,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,27.67,2017,6,18,5000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,36.71,2017,6,19,9000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,36.71,2017,6,20,2500,27,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,16,34.44,2017,6,20,300,40,,,,,
41220,평택시,서정동,304-5,서정트인자리애1차,2017,3,31.33,2017,7,28,500,50,,,,,
41220,평택시,지산동,805-16,(805-16),2016,8,72.1,2017,7,27,1000,65,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,5,22.57,2017,7,31,2500,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,3,17.64,2017,7,2,6000,0,,,,,
41220,평택시,신장동,252-6,(252-6),,2,43.78,2017,7,5,5000,40,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2017,7,6,200,35,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,3,17.6,2017,7,10,200,35,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,31.37,2017,7,14,1000,50,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,8,17.6,2017,7,16,6000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,4,17.64,2017,7,18,200,35,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2017,7,19,1000,30,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2017,7,21,6000,0,,,,,
41220,평택시,신장동,274-142,힐사이드,2015,2,72.18,2017,7,29,1500,70,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,11,78.55,2017,7,2,17200,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,24,78.55,2017,7,8,2000,0,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,3,38.8,2017,7,14,7500,0,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,2,31.62,2017,7,20,500,40,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,2,29.24,2017,7,26,500,45,,,,,
41220,평택시,통복동,94-6,부원편한세상,2013,8,77.46,2017,7,27,11000,0,,,,,
41220,평택시,합정동,965-7,수아비스,2014,3,84.95,2017,7,22,13000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2017,7,8,300,35,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,10,25.97,2017,7,10,500,35,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2017,7,27,1200,33,,,,,
41220,평택시,안중읍 현화리,275,(275),2015,6,81.55,2017,7,7,6000,15,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,36.71,2017,7,2,6500,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,16,36.71,2017,7,4,7000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,36.71,2017,7,10,2000,30,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,27.67,2017,7,15,300,30,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,27.67,2017,7,19,5500,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,36.71,2017,7,30,300,40,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,4,45.0,2017,8,14,3000,0,,,,,
41220,평택시,서정동,570-56,주건축물제1동(570-56),2009,4,19.8,2017,8,17,3700,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2017,8,10,3000,18,,,,,
41220,평택시,지산동,835-1,와이즈빌,2013,6,54.88,2017,8,10,1000,60,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2017,8,10,3000,15,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.2,2017,8,18,2200,20,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.2,2017,8,21,1500,30,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2017,8,26,2000,30,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,12,17.6,2017,8,13,50,42,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2017,8,15,2000,15,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2017,8,17,2000,20,,,,,
41220,평택시,신장동,251-12,(251-12),2012,9,34.22,2017,8,18,500,55,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2017,8,21,6000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2017,8,30,100,40,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,2,53.5,2017,8,2,1000,58,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,9,109.08,2017,8,11,21000,0,,,,,
41220,평택시,합정동,741-10,스위트홈,2014,7,60.54,2017,8,18,1500,65,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,6,59.41,2017,8,19,12000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2017,8,14,300,36,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,6,26.85,2017,8,19,1500,25,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,16,36.71,2017,8,4,300,40,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,27.67,2017,8,14,5500,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,16,36.71,2017,8,22,7000,0,,,,,
41220,평택시,포승읍 만호리,574-5,스마트빌듀오1차,2014,4,27.2,2017,8,16,1500,15,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,4,30.32,2017,9,11,2700,0,,,,,
41220,평택시,서정동,335-34,주건축물제1동(335-34),2012,6,69.22,2017,9,19,14000,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,3,25.38,2017,9,7,5000,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,3,27.19,2017,9,29,500,38,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.04,2017,9,2,8500,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.04,2017,9,10,400,44,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.2,2017,9,11,2200,20,,,,,
41220,평택시,지산동,823-3,제1동,2016,7,75.78,2017,9,26,16000,0,,,,,
41220,평택시,지산동,835-1,와이즈빌,2013,6,66.44,2017,9,29,13000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2017,9,7,6000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,6,17.6,2017,9,8,100,40,,,,,
41220,평택시,신장동,251-12,(251-12),2012,5,34.22,2017,9,9,1500,45,,,,,
41220,평택시,신장동,251-12,(251-12),2012,9,29.95,2017,9,14,300,50,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2017,9,15,2000,19,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.6,2017,9,22,200,35,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,31.37,2017,9,28,2500,35,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,24,109.08,2017,9,9,19000,0,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,3,21.19,2017,9,11,6000,0,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,4,60.61,2017,9,2,4000,0,,,,,
41220,평택시,합정동,975-2,(975-2),2013,5,81.93,2017,9,12,1800,30,,,,,
41220,평택시,세교동,439-26,(439-26),,6,84.52,2017,9,23,12000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2017,9,15,300,42,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,36.71,2017,9,11,300,40,,,,,
41220,평택시,서정동,304-1,서정트인자리애2차,2017,2,28.79,2017,10,11,7000,0,,,,,
41220,평택시,서정동,304-1,서정트인자리애2차,2017,2,28.79,2017,10,11,7000,0,,,,,
41220,평택시,서정동,433-26,서정메트로하임,2016,2,30.4,2017,10,28,2000,28,,,,,
41220,평택시,이충동,452-2,서정스마트빌듀오2차,2016,2,23.89,2017,10,21,1000,25,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2017,10,13,4000,10,,,,,
41220,평택시,지산동,799-1,세진빌2,2015,6,68.8,2017,10,20,12000,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,3,31.04,2017,10,30,2000,25,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2017,10,2,2000,20,,,,,
41220,평택시,신장동,274-142,힐사이드,2015,10,64.38,2017,10,12,12000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2017,10,23,2000,20,,,,,
41220,평택시,신장동,222-1,힐시티타워,,8,72.71,2017,10,25,3000,50,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,11,17.6,2017,10,28,1000,27,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2017,10,31,300,35,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,2,21.19,2017,10,21,6500,0,,,,,
41220,평택시,합정동,973-10,모드니에 블루,2014,6,59.71,2017,10,17,12000,0,,,,,
41220,평택시,합정동,739-23,프리스틴빌(739-23),2013,3,70.48,2017,10,18,11000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2017,10,16,300,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2017,10,18,1500,25,,,,,
41220,평택시,안중읍 안중리,256-49,주건축물제1동(256-49),2012,2,25.38,2017,10,1,4000,0,,,,,
41220,평택시,서정동,304-1,서정트인자리애2차,2017,2,29.31,2017,11,15,3000,25,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2017,11,4,4500,0,,,,,
41220,평택시,지산동,864-48,지산동 864-48 공동주택,2013,6,59.51,2017,11,6,500,60,,,,,
41220,평택시,지산동,725-7,(725-7),2002,1,28.08,2017,11,26,500,30,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,10,17.6,2017,11,1,2000,20,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.6,2017,11,6,300,35,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2017,11,8,2000,20,,,,,
41220,평택시,신장동,222-1,힐시티타워,,8,72.71,2017,11,9,1000,70,,,,,
41220,평택시,신장동,203-60,(203-60),2014,7,76.32,2017,11,16,1500,65,,,,,
41220,평택시,신장동,222-1,힐시티타워,,4,72.71,2017,11,18,13000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,9,17.6,2017,11,25,2000,19,,,,,
41220,평택시,신장동,324-63,THE Palace,,9,68.32,2017,11,29,13000,0,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,2,21.19,2017,11,13,500,30,,,,,
41220,평택시,합정동,741-10,스위트홈,2014,6,84.71,2017,11,15,2000,60,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,4,25.97,2017,11,14,5000,0,,,,,
41220,평택시,안중읍 안중리,262-72,(262-72),2014,6,80.31,2017,11,6,10000,0,,,,,
41220,평택시,포승읍 도곡리,1117-1,노블시티,2015,5,59.12,2017,11,11,500,47,,,,,
41220,평택시,신장동,252-36,에벤에셀,2014,7,59.6,2017,12,15,1000,60,,,,,
41220,평택시,신장동,324-63,THE Palace,,5,81.44,2017,12,21,15000,0,,,,,
41220,평택시,신장동,324-63,THE Palace,,7,81.44,2017,12,26,300,62,,,,,
41220,평택시,신장동,251-12,(251-12),2012,6,29.95,2017,12,27,2000,35,,,,,
41220,평택시,평택동,294-6,베스트빌(294-6),2015,6,31.62,2017,12,27,3500,20,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,6,75.25,2017,12,2,14000,0,,,,,
41220,평택시,합정동,973-2,(973-2),2015,5,74.89,2017,12,6,5000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2017,12,6,300,40,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,27.67,2017,12,1,300,30,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,14,40.51,2017,12,1,5500,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,16,27.67,2017,12,6,300,35,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,27.67,2017,12,29,300,35,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2018,1,2,2000,20,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2018,1,6,3000,25,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.04,2018,1,25,3000,37,,,,,
41220,평택시,지산동,799-7,(799-7),,8,84.91,2018,1,29,18000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2018,1,15,2000,27,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,7,17.6,2018,1,17,200,40,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,3,17.6,2018,1,22,500,35,,,,,
41220,평택시,신장동,238-20,대준블루온3,2017,12,29.85,2018,1,30,200,53,,,,,
41220,평택시,평택동,64-5,라페온빌II,2017,2,21.19,2018,1,27,7000,0,,,,,
41220,평택시,합정동,739-23,프리스틴빌(739-23),2013,3,70.48,2018,1,26,11000,0,,,,,
41220,평택시,합정동,965-7,수아비스,2014,2,84.8,2018,1,30,15000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2018,1,6,3500,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,7,25.97,2018,1,6,1500,30,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,4,25.97,2018,1,6,300,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2018,1,18,3400,0,,,,,
41220,평택시,안중읍 안중리,262-72,(262-72),2014,6,80.31,2018,1,24,9000,0,,,,,
41220,평택시,서정동,847-1,화신노블레스 4차,2016,5,74.66,2018,2,12,19000,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,1,28.4,2018,2,22,2700,0,,,,,
41220,평택시,이충동,452-2,서정스마트빌듀오2차,2016,2,23.89,2018,2,5,1000,30,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2018,2,8,4500,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2018,2,27,4000,0,,,,,
41220,평택시,지산동,781-9,이한렉스빌플러스,2017,2,31.2,2018,2,9,9000,0,,,,,
41220,평택시,지산동,725-7,(725-7),2002,2,22.28,2018,2,20,300,30,,,,,
41220,평택시,지산동,725-7,(725-7),2002,1,25.92,2018,2,27,500,28,,,,,
41220,평택시,신장동,222-1,힐시티타워,,6,72.71,2018,2,6,13000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,13,17.6,2018,2,9,2000,20,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,5,17.6,2018,2,12,2000,20,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,3,38.8,2018,2,8,7500,0,,,,,
41220,평택시,합정동,970-5,대원펠리스,2015,5,84.88,2018,2,19,1000,70,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,25.97,2018,2,19,100,45,,,,,
41220,평택시,포승읍 도곡리,1120-5,스마트빌듀오2차,2014,4,27.2,2018,2,21,2500,15,,,,,
41220,평택시,포승읍 만호리,574-5,스마트빌듀오1차,2014,4,27.2,2018,2,8,1500,18,,,,,
41220,평택시,서정동,302-4,삼성리츠빌,2013,2,59.53,2018,3,6,13000,0,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,1,28.88,2018,3,15,2000,0,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,2,28.88,2018,3,15,2000,0,,,,,
41220,평택시,서정동,433-26,서정메트로하임,2016,2,30.4,2018,3,26,8400,0,,,,,
41220,평택시,지산동,835-7,(835-7),2012,6,39.33,2018,3,10,7500,0,,,,,
41220,평택시,지산동,850-20,삼성누리안,2014,6,60.6,2018,3,12,12000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,3,29.95,2018,3,2,2000,0,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,8,17.6,2018,3,22,2000,22,,,,,
41220,평택시,통복동,91-19,에코빌,2013,6,59.87,2018,3,3,9000,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,2,84.98,2018,3,20,11000,0,,,,,
41220,평택시,합정동,965-12,(965-12),2014,3,27.01,2018,3,28,200,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,36.31,2018,3,2,4000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,10,25.97,2018,3,8,1500,30,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,8,36.31,2018,3,20,4000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,36.31,2018,3,26,3500,0,,,,,
41220,평택시,안중읍 안중리,256-49,주건축물제1동(256-49),2012,2,58.54,2018,3,27,4000,0,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,13,34.44,2018,3,14,6000,0,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,5,29.59,2018,4,4,8500,0,,,,,
41220,평택시,지산동,725-7,(725-7),2002,3,21.06,2018,4,7,300,29,,,,,
41220,평택시,지산동,799-1,세진빌2,2015,6,51.9,2018,4,10,10000,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,3,22.57,2018,4,12,2500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2018,4,14,400,27,,,,,
41220,평택시,지산동,767-73,(767-73),2004,2,21.53,2018,4,27,2000,5,,,,,
41220,평택시,신장동,243-3,평택 송탄역 클래시아,2017,3,17.6,2018,4,1,200,40,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,6,109.08,2018,4,2,18000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,6,109.08,2018,4,2,18000,0,,,,,
41220,평택시,평택동,286-1,선호스테이빌,2016,2,38.8,2018,4,24,500,58,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,7,109.08,2018,4,24,15000,0,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,7,59.92,2018,4,23,13000,0,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,7,59.92,2018,4,23,15000,0,,,,,
41220,평택시,합정동,973-12,제1동,,5,84.84,2018,4,25,2000,60,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,6,25.97,2018,4,1,200,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,5,25.97,2018,4,3,300,40,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,4,25.97,2018,4,4,4000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,25.97,2018,4,7,1800,20,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,7,25.97,2018,4,21,300,40,,,,,
41220,평택시,포승읍 도곡리,1117-1,노블시티,2015,3,54.37,2018,4,4,3000,30,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,4,50.22,2018,5,23,4000,0,,,,,
41220,평택시,지산동,823-3,제1동,2016,6,35.9,2018,5,16,10000,0,,,,,
41220,평택시,신장동,274-198,힐탑 포레스트,2015,3,43.97,2018,5,2,8500,0,,,,,
41220,평택시,합정동,970-5,대원펠리스,2015,6,84.88,2018,5,21,16000,0,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,11,25.97,2018,5,3,2000,25,,,,,
41220,평택시,팽성읍 안정리,136-10,평택 파라디아,2014,9,25.97,2018,5,20,300,40,,,,,
41220,평택시,포승읍 도곡리,1117-1,노블시티,2015,5,39.39,2018,5,22,300,35,,,,,
41220,평택시,포승읍 도곡리,1117-11,평택스마트빌포레,2017,15,27.67,2018,5,30,300,35,,,,,
41220,평택시,서정동,51-1,파크빌,,6,84.52,2018,6,4,15000,0,,,,,
41220,평택시,서정동,49-3,(49-3),2012,6,46.8,2018,6,5,200,37,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,7,29.59,2018,6,7,3000,25,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,8,29.59,2018,6,9,500,45,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,8,29.59,2018,6,12,8500,0,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,7,29.59,2018,6,12,1000,40,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,3,28.88,2018,6,19,2500,2,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,8,29.59,2018,6,22,1000,40,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,7,29.59,2018,6,23,2000,30,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,6,29.59,2018,6,23,3000,25,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,1,28.4,2018,6,29,2700,0,,,,,
41220,평택시,서정동,263-1,휴먼파크리움,2018,6,29.59,2018,6,29,8500,0,,,,,
41220,평택시,이충동,452-2,서정스마트빌듀오2차,2016,2,23.89,2018,6,9,1000,30,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,2,22.57,2018,6,20,2500,0,,,,,
